"ET_ID";"Id";"ET_Index";"Temp_21";"Prec_21";"BIO12_Prec";"X_cen";"Y_cen";"R_Odonata";"R_Lotic";"R_Lentic";"Temp_0";"Prec_0";"vart";"varp";"H_Lent";"H_Lot"
4168;0;"36--28";-6.462;815.014;709.813;3625000;3125000;43;5;38;10;782;16.462;-33.014;2900000;55430
4169;0;"36--29";-6.4328;799.033;690.987;3675000;3125000;45;6;39;10;745.333;16.4328;-53.7;9390000;33940
4170;0;"36--30";-6.0315;773.037;631.069;3725000;3125000;45;4;41;9.75;740.25;15.7815;-32.787;1400000;3236
4171;0;"36--31";-5.5631;725.771;657.118;3775000;3125000;47;3;44;9;792.833;14.5631;67.062;19600000;88957
4172;0;"36--32";-5.2748;689.764;690.534;3825000;3125000;55;4;51;9;742.333;14.2748;52.569;4030000;381694
4173;0;"36--33";-5.2446;687.917;748.781;3875000;3125000;57;3;54;9;743.667;14.2446;55.75;8840000;496676
4174;0;"36--34";-5.2081;708.09;777.889;3925000;3125000;59;4;55;9;800;14.2081;91.91;34030000;618120
4175;0;"36--35";-5.0655;715.274;799.227;3975000;3125000;67;7;60;9;769;14.0655;53.726;29350000;670353
4176;0;"36--36";-5.1752;694.49;782.056;4025000;3125000;71;10;61;10;772.8;15.1752;78.3099999999999;49990000;467957
4177;0;"36--37";-5.283;700.263;798.634;4075000;3125000;68;10;58;9.4;733.4;14.683;33.1369999999999;18340000;252233
4178;0;"36--38";-5.7489;740.269;882.59;4125000;3125000;62;8;54;9;786.667;14.7489;46.398;267450000;381334
4179;0;"36--39";-6.1414;749.592;981.734;4175000;3125000;61;9;52;7.66667;1061.33;13.80807;311.738;344080000;241515
4185;0;"36--45";-8.6073;655.04;528.97;4475000;3125000;63;10;53;8.16667;531.167;16.77397;-123.873;85620000;321650
4186;0;"36--46";-8.434;630.508;578.891;4525000;3125000;60;8;52;8.5;599;16.934;-31.508;8380000;271481
4187;0;"36--47";-8.5512;562.241;614.392;4575000;3125000;64;9;55;8.33333;599;16.88453;36.759;15100000;296449
4188;0;"36--48";-8.6891;532.799;612.157;4625000;3125000;67;9;58;8;597;16.6891;64.201;313930000;306284
4189;0;"36--49";-8.6537;519.855;624.471;4675000;3125000;67;9;58;7.66667;598.667;16.32037;78.812;106760000;290223
4190;0;"36--50";-8.4094;502.831;632.543;4725000;3125000;67;10;57;6.8;652;15.2094;149.169;190760000;243973
4191;0;"36--51";-8.305;468.486;569.458;4775000;3125000;63;8;55;7.4;656;15.705;187.514;16890000;431812
4192;0;"36--52";-8.4074;442.029;558.082;4825000;3125000;59;8;51;7.83333;606.5;16.24073;164.471;5e+06;335378
4193;0;"36--53";-8.1451;448.854;581.724;4875000;3125000;64;8;56;8;575.667;16.1451;126.813;311640000;360596
4194;0;"36--54";-7.9738;464.728;604.359;4925000;3125000;65;9;56;7.8;591.2;15.7738;126.472;229110000;210445
4195;0;"36--55";-7.8547;468.72;612.871;4975000;3125000;65;9;56;7;637;14.8547;168.28;231840000;153680
4196;0;"36--56";-8.0567;470.816;630.561;5025000;3125000;64;9;55;7.8;639.6;15.8567;168.784;54930000;197472
4198;0;"36--58";-5.7002;537.524;592.041;5125000;3125000;65;9;56;8;621.667;13.7002;84.143;103050000;263754
4199;0;"36--59";-5.5757;566.511;565.117;5175000;3125000;65;9;56;7.8;650.8;13.3757;84.289;202210000;306874
4200;0;"36--60";-5.4521;575.681;580.04;5225000;3125000;66;8;58;7;695.833;12.4521;120.152;73840000;199251
4201;0;"36--61";-5.411;584.189;602.751;5275000;3125000;67;8;59;7;704.8;12.411;120.611;122300000;194393
4202;0;"36--62";-5.0728;601.71;616.586;5325000;3125000;67;9;58;7;733;12.0728;131.29;0;381288
4203;0;"36--63";-5.0595;607.07;603.466;5375000;3125000;61;8;53;7;729.667;12.0595;122.597;356930000;438776
4204;0;"36--64";-3.9576;592.372;596.229;5425000;3125000;55;7;48;7;692;10.9576;99.628;58980000;220767
4205;0;"36--65";-3.9587;587.423;628.466;5475000;3125000;53;7;46;6.6;642.8;10.5587;55.377;888030000;293446
4206;0;"36--66";-3.8327;565.483;687.722;5525000;3125000;49;6;43;6;638.6;9.8327;73.1170000000001;207520000;281295
4207;0;"36--67";-3.3637;529.494;671.341;5575000;3125000;44;5;39;6;620.8;9.3637;91.3059999999999;45610000;395606
4208;0;"36--68";-3.2211;514.949;640.706;5625000;3125000;45;5;40;6;605.4;9.2211;90.451;136240000;225180
4209;0;"36--69";-1.9604;468.836;631.66;5675000;3125000;43;4;39;6;600.25;7.9604;131.414;0;257657
4210;0;"36--70";-1.4731;447.881;627.177;5725000;3125000;45;4;41;6;597.5;7.4731;149.619;67970000;321993
4211;0;"36--71";-1.1003;435.604;618.665;5775000;3125000;46;5;41;7;637;8.1003;201.396;215770000;263858
4213;0;"36--73";-0.3301;412.673;553.388;5875000;3125000;43;4;39;7;548.5;7.3301;135.827;294690000;304559
4214;0;"36--74";-0.1706;416.017;549.283;5925000;3125000;41;3;38;7;520.2;7.1706;104.183;197580000;170996
4215;0;"36--75";0.1455;432.643;544.7;5975000;3125000;41;4;37;7;521.4;6.8545;88.757;0;173166
4216;0;"36--76";0.5141;447.627;524.294;6025000;3125000;40;4;36;7;510.333;6.4859;62.706;0;114205
4217;0;"36--77";0.3949;455.302;509.986;6075000;3125000;33;2;31;8;508.75;7.6051;53.448;66490000;246868
4218;0;"36--78";0.7129;453.292;506.031;6125000;3125000;30;2;28;8;514;7.2871;60.708;291310000;231468
4277;0;"37--22";-8.6618;1088.55;1067.79;3325000;3175000;29;4;25;9.25;1100;17.9118;11.45;90950000;217857
4278;0;"37--23";-8.5876;1013.86;1043.07;3375000;3175000;33;4;29;9.25;1066;17.8376;52.14;3490000;191709
4279;0;"37--24";-8.8418;980.808;859.238;3425000;3175000;35;4;31;9.66667;896.167;18.50847;-84.641;15450000;159138
4280;0;"37--25";-8.9578;975.407;799.669;3475000;3175000;35;4;31;9.5;823;18.4578;-152.407;3530000;163523
4281;0;"37--26";-7.9481;937.558;769.547;3525000;3175000;37;5;32;9;811.5;16.9481;-126.058;670000;173482
4282;0;"37--27";-7.2875;865.441;756.148;3575000;3175000;39;5;34;9;789;16.2875;-76.441;8670000;282488
4283;0;"37--28";-6.993;792.862;671.215;3625000;3175000;45;5;40;9;774.5;15.993;-18.362;13130000;143751
4284;0;"37--29";-6.9412;790.962;650.568;3675000;3175000;41;3;38;9.8;741.8;16.7412;-49.162;82750000;109283
4285;0;"37--30";-6.5725;759.488;611.381;3725000;3175000;36;1;35;10;709.25;16.5725;-50.2380000000001;4490000;50473
4288;0;"37--33";-5.6255;650.839;739.456;3875000;3175000;61;4;57;9;756.833;14.6255;105.994;51830000;132327
4289;0;"37--34";-5.6452;672.979;774.818;3925000;3175000;63;4;59;9;785.833;14.6452;112.854;178330000;258792
4290;0;"37--35";-5.5395;680.615;790.799;3975000;3175000;65;6;59;9;778.2;14.5395;97.585;55880000;324338
4291;0;"37--36";-5.3889;661.05;772.566;4025000;3175000;68;9;59;9;765.667;14.3889;104.617;32820000;410181
4292;0;"37--37";-5.4289;662.37;779.883;4075000;3175000;68;9;59;9.66667;740.333;15.09557;77.963;50270000;375117
4293;0;"37--38";-5.9235;705.482;817.984;4125000;3175000;64;9;55;9;794.25;14.9235;88.768;58370000;331125
4294;0;"37--39";-6.4252;718.187;832.165;4175000;3175000;65;9;56;8.83333;830.833;15.25853;112.646;51410000;375776
4295;0;"37--40";-6.4945;693.834;866.674;4225000;3175000;68;10;58;8;836.5;14.4945;142.666;413380000;238957
4296;0;"37--41";-6.5186;692.529;796.439;4275000;3175000;66;10;56;7.83333;777.5;14.35193;84.971;416120000;295647
4297;0;"37--42";-7.3542;715.671;773.469;4325000;3175000;64;9;55;7.83333;720;15.18753;4.32899999999995;300330000;216182
4298;0;"37--43";-8.4592;695.545;762.556;4375000;3175000;64;9;55;7.33333;727;15.79253;31.455;201020000;343591
4299;0;"37--44";-9.1059;657.323;533.18;4425000;3175000;65;10;55;8;513;17.1059;-144.323;17160000;291294
4300;0;"37--45";-9.1363;649.428;504.802;4475000;3175000;65;10;55;9;490.333;18.1363;-159.095;127960000;326186
4301;0;"37--46";-9.0341;625.405;554.496;4525000;3175000;63;9;54;9;563;18.0341;-62.405;16920000;296536
4302;0;"37--47";-9.1819;556.382;581.757;4575000;3175000;65;9;56;9;575.667;18.1819;19.2850000000001;75650000;177848
4303;0;"37--48";-9.3499;512.369;577.949;4625000;3175000;65;9;56;8;578.75;17.3499;66.381;131660000;202589
4304;0;"37--49";-9.2087;513.084;590.009;4675000;3175000;65;9;56;8;573.667;17.2087;60.5830000000001;68780000;295010
4305;0;"37--50";-8.9947;501.875;571.403;4725000;3175000;63;8;55;8;567;16.9947;65.125;111680000;222364
4306;0;"37--51";-8.9255;462.541;545.246;4775000;3175000;61;8;53;8;554.5;16.9255;91.959;129600000;266938
4307;0;"37--52";-9.0375;423.41;545.177;4825000;3175000;60;8;52;8;565.6;17.0375;142.19;73310000;293108
4308;0;"37--53";-8.896;437.72;542.834;4875000;3175000;64;8;56;8;562;16.896;124.28;15530000;261465
4309;0;"37--54";-8.5969;460.395;554.622;4925000;3175000;65;8;57;8;562.75;16.5969;102.355;64230000;297581
4310;0;"37--55";-8.5837;464.231;576.178;4975000;3175000;64;8;56;8;576.833;16.5837;112.602;81140000;198362
4312;0;"37--57";-7.8667;482.688;595.327;5075000;3175000;64;8;56;7.33333;590.833;15.20003;108.145;390420000;226977
4313;0;"37--58";-7.3406;523.985;555.625;5125000;3175000;64;8;56;8;582;15.3406;58.015;8520000;273276
4314;0;"37--59";-6.6568;558.768;556.354;5175000;3175000;66;8;58;7.33333;615.333;13.99013;56.5649999999999;165730000;182616
4315;0;"37--60";-6.5858;567.51;552.242;5225000;3175000;67;8;59;7;645;13.5858;77.49;248490000;255914
4316;0;"37--61";-6.4968;576.522;560.042;5275000;3175000;67;8;59;7;662.25;13.4968;85.728;126870000;207681
4317;0;"37--62";-6.5482;593.364;586.234;5325000;3175000;67;9;58;7;696.667;13.5482;103.303;133540000;339968
4318;0;"37--63";-5.0106;601.948;583.968;5375000;3175000;58;8;50;7;679.667;12.0106;77.7190000000001;340100000;284313
4319;0;"37--64";-5.0605;602.426;574.596;5425000;3175000;55;7;48;7;672.667;12.0605;70.241;0;247245
4320;0;"37--65";-4.8274;591.928;619.293;5475000;3175000;53;7;46;6.83333;656.833;11.66073;64.905;149750000;320825
4321;0;"37--66";-4.5017;572.352;680.068;5525000;3175000;51;6;45;6.2;645.8;10.7017;73.448;0;251024
4322;0;"37--67";-4.4677;560.067;662.612;5575000;3175000;48;5;43;6;637;10.4677;76.933;39680000;463127
4323;0;"37--68";-3.1147;507.802;630.707;5625000;3175000;49;5;44;6;623.6;9.1147;115.798;6960000;362774
4324;0;"37--69";-3.1206;505.695;626.549;5675000;3175000;51;5;46;6;601;9.1206;95.305;0;309955
4325;0;"37--70";-2.8122;485.297;628.352;5725000;3175000;51;4;47;6.16667;588.167;8.97887;102.87;0;323584
4326;0;"37--71";-2.3958;473.821;616.13;5775000;3175000;50;5;45;7;588;9.3958;114.179;90000;361470
4327;0;"37--72";-0.8249;427.561;581.099;5825000;3175000;48;5;43;7;566.2;7.8249;138.639;223730000;238259
4328;0;"37--73";-0.8593;429.995;558.307;5875000;3175000;46;4;42;7;547;7.8593;117.005;107660000;265747
4329;0;"37--74";-0.6662;436.117;564.683;5925000;3175000;48;4;44;7;533.8;7.6662;97.6829999999999;369450000;148802
4330;0;"37--75";-0.5662;460.754;555.003;5975000;3175000;47;4;43;7;544.8;7.5662;84.0459999999999;310330000;66211
4331;0;"37--76";0.2107;456.467;533.254;6025000;3175000;47;4;43;7;528.4;6.7893;71.933;362330000;189516
4332;0;"37--77";0.2288;461.382;523.395;6075000;3175000;42;4;38;8;503.5;7.7712;42.118;0;294707
4333;0;"37--78";0.3933;465.716;522.63;6125000;3175000;34;3;31;8;520.25;7.6067;54.534;399980000;240542
4393;0;"38--23";-9.3493;1045.6;1174.57;3375000;3225000;35;5;30;9;1119.8;18.3493;74.2;1590000;32546
4394;0;"38--24";-9.5794;996.688;926.65;3425000;3225000;37;5;32;9;1013.2;18.5794;16.5120000000001;15890000;116294
4395;0;"38--25";-10.1411;1001.96;762.137;3475000;3225000;37;5;32;9;874.333;19.1411;-127.627;5680000;168645
4396;0;"38--26";-9.3698;956.513;675.282;3525000;3225000;37;4;33;9;767.8;18.3698;-188.713;24540000;261357
4397;0;"38--27";-7.9634;860.063;671.978;3575000;3225000;37;4;33;9;703.25;16.9634;-156.813;28790000;245021
4398;0;"38--28";-7.2568;810.309;631.883;3625000;3225000;41;4;37;9.33333;650.5;16.59013;-159.809;11320000;220577
4400;0;"38--30";-7.0258;768.291;552.59;3725000;3225000;35;1;34;9.5;633.333;16.5258;-134.958;4340000;17617
4404;0;"38--34";-5.8897;662.585;775.918;3925000;3225000;59;3;56;9;782.4;14.8897;119.815;79230000;246494
4405;0;"38--35";-5.8335;665.846;797.868;3975000;3225000;64;5;59;9;792.167;14.8335;126.321;122950000;454033
4406;0;"38--36";-5.5976;653.674;785.894;4025000;3225000;67;6;61;9;777.833;14.5976;124.159;41400000;378588
4407;0;"38--37";-5.6037;661.443;768.767;4075000;3225000;69;8;61;9;765;14.6037;103.557;18120000;411538
4408;0;"38--38";-6.2012;693.665;798.342;4125000;3225000;67;8;59;9;773.2;15.2012;79.5350000000001;295930000;324078
4409;0;"38--39";-6.6771;707.854;816.944;4175000;3225000;68;9;59;9;761.333;15.6771;53.4789999999999;79010000;490974
4410;0;"38--40";-6.6512;691.525;818.482;4225000;3225000;70;11;59;8;791.333;14.6512;99.808;297100000;313238
4411;0;"38--41";-6.7252;694.285;766.234;4275000;3225000;67;11;56;8;791.667;14.7252;97.3820000000001;196410000;223910
4412;0;"38--42";-7.6547;711.163;702.385;4325000;3225000;66;10;56;8;731.333;15.6547;20.17;131390000;285529
4413;0;"38--43";-8.7236;692.772;602.98;4375000;3225000;68;11;57;8;642;16.7236;-50.772;134300000;274172
4414;0;"38--44";-9.1867;659.671;517.827;4425000;3225000;67;9;58;8.66667;511.333;17.85337;-148.338;78400000;270884
4415;0;"38--45";-9.3395;651.837;529.158;4475000;3225000;66;10;56;9;514;18.3395;-137.837;97600000;237607
4416;0;"38--46";-9.3817;627.502;559.651;4525000;3225000;65;9;56;9;555.2;18.3817;-72.3019999999999;77350000;135489
4417;0;"38--47";-9.4686;562.033;554.498;4575000;3225000;65;9;56;9;568.333;18.4686;6.29999999999995;116620000;216122
4418;0;"38--48";-9.4983;517.261;551.199;4625000;3225000;65;8;57;8;577.5;17.4983;60.239;47490000;215338
4419;0;"38--49";-9.4379;516.466;556.992;4675000;3225000;63;8;55;8;569.333;17.4379;52.867;25820000;254563
4420;0;"38--50";-9.3901;494.894;547.289;4725000;3225000;62;8;54;8;551.5;17.3901;56.606;36850000;364513
4421;0;"38--51";-9.2006;452.254;534.03;4775000;3225000;63;8;55;8;541.833;17.2006;89.579;25520000;288498
4422;0;"38--52";-9.196;430.715;527.151;4825000;3225000;63;8;55;8;543;17.196;112.285;8200000;305841
4423;0;"38--53";-9.1332;450.641;517.525;4875000;3225000;62;7;55;8;548.75;17.1332;98.109;5790000;230694
4424;0;"38--54";-9.0866;462.27;531.582;4925000;3225000;61;7;54;8;536.6;17.0866;74.33;51820000;256306
4425;0;"38--55";-8.8993;469.268;557.738;4975000;3225000;62;7;55;8;536.833;16.8993;67.565;5850000;233683
4426;0;"38--56";-8.7302;455.434;553.861;5025000;3225000;62;7;55;8;536.167;16.7302;80.733;6240000;182202
4427;0;"38--57";-8.3533;484.056;538.794;5075000;3225000;61;7;54;8;544.333;16.3533;60.277;21870000;209515
4428;0;"38--58";-7.6533;531.952;530.695;5125000;3225000;61;7;54;7.83333;563.667;15.48663;31.715;13560000;273668
4429;0;"38--59";-7.0515;560.37;534.661;5175000;3225000;64;7;57;7;590.167;14.0515;29.797;20790000;306737
4430;0;"38--60";-6.8947;565.559;524.225;5225000;3225000;64;7;57;7;603;13.8947;37.441;78230000;327538
4431;0;"38--61";-7.0419;571.838;531.49;5275000;3225000;67;8;59;7;636.8;14.0419;64.962;32500000;243313
4432;0;"38--62";-6.7527;597.521;572.987;5325000;3225000;63;8;55;7;653.667;13.7527;56.1460000000001;0;242641
4433;0;"38--63";-6.2667;616.456;576.226;5375000;3225000;56;7;49;7;651.5;13.2667;35.044;62840000;274589
4434;0;"38--64";-6.2356;613.849;579.92;5425000;3225000;57;7;50;7;675.5;13.2356;61.651;0;439980
4435;0;"38--65";-5.9114;597.301;620.396;5475000;3225000;56;7;49;7;656.333;12.9114;59.0319999999999;0;372363
4436;0;"38--66";-5.7126;580.567;658.702;5525000;3225000;50;6;44;6;647;11.7126;66.433;0;422176
4437;0;"38--67";-4.2851;547.681;651.786;5575000;3225000;48;5;43;6;644.667;10.2851;96.986;0;385657
4438;0;"38--68";-4.2437;543.126;632.045;5625000;3225000;49;5;44;6;627.75;10.2437;84.624;0;366935
4439;0;"38--69";-3.8815;523.996;626.836;5675000;3225000;52;5;47;6;612;9.8815;88.004;0;448048
4440;0;"38--70";-3.5481;504.001;631.022;5725000;3225000;54;5;49;6;597;9.5481;92.999;0;317384
4441;0;"38--71";-3.421;500.457;613.637;5775000;3225000;55;6;49;6.83333;577.167;10.25433;76.71;0;267818
4442;0;"38--72";-2.1893;467.517;569.39;5825000;3225000;49;5;44;7;574.6;9.1893;107.083;0;181774
4443;0;"38--73";-2.119;469.04;567.24;5875000;3225000;49;4;45;7;573.8;9.119;104.76;83080000;138287
4444;0;"38--74";-2.1047;479.135;593.557;5925000;3225000;50;4;46;7;570;9.1047;90.865;257320000;269783
4445;0;"38--75";-1.96;484.834;572.402;5975000;3225000;49;4;45;7;561.167;8.96;76.333;689280000;125704
4446;0;"38--76";-0.253;466.247;551.96;6025000;3225000;50;4;46;7;522.25;7.253;56.003;551120000;216638
4447;0;"38--77";-0.2764;473.508;545.566;6075000;3225000;51;5;46;7;502.8;7.2764;29.292;0;262836
4448;0;"38--78";-0.0832;480.413;534.287;6125000;3225000;44;5;39;7;544;7.0832;63.587;278300000;290567
4506;0;"39--21";-9.9529;1161.99;878.903;3275000;3275000;26;3;23;10;1075.75;19.9529;-86.24;0;32194
4507;0;"39--22";-9.7864;1135.15;1003.63;3325000;3275000;29;5;24;9.4;1108.2;19.1864;-26.95;0;64915
4508;0;"39--23";-9.9009;1044.8;1309.81;3375000;3275000;31;5;26;9;1287.8;18.9009;243;26710000;157211
4509;0;"39--24";-9.8994;994.442;1091.12;3425000;3275000;34;5;29;9;1196.5;18.8994;202.058;59800000;279664
4510;0;"39--25";-10.1812;994.138;726.406;3475000;3275000;35;5;30;9;867.833;19.1812;-126.305;2350000;274338
4511;0;"39--26";-9.6624;946.296;645.406;3525000;3275000;33;4;29;9;703.667;18.6624;-242.629;830000;283807
4512;0;"39--27";-8.4764;849.009;625.13;3575000;3275000;35;4;31;9;669;17.4764;-180.009;13180000;234162
4513;0;"39--28";-7.6449;803.079;582.326;3625000;3275000;31;2;29;9;618.5;16.6449;-184.579;35760000;147095
4514;0;"39--29";-7.1825;786.783;560.068;3675000;3275000;35;1;34;9;605.167;16.1825;-181.616;4460000;207388
4516;0;"39--31";-7.4257;674.333;594.754;3775000;3275000;38;2;36;9;621.5;16.4257;-52.833;8240000;21613
4520;0;"39--35";-6.6671;626.484;792.658;3975000;3275000;57;3;54;9;788.167;15.6671;161.683;526750000;383874
4521;0;"39--36";-6.4122;648.669;783.383;4025000;3275000;64;5;59;9;784.833;15.4122;136.164;704060000;312023
4522;0;"39--37";-6.4265;653.575;773.531;4075000;3275000;68;7;61;9;789.5;15.4265;135.925;75280000;452449
4523;0;"39--38";-6.9004;672.27;781.252;4125000;3275000;68;8;60;9;772;15.9004;99.73;164170000;420977
4524;0;"39--39";-7.3703;687.691;803.897;4175000;3275000;66;8;58;8.66667;756.833;16.03697;69.1419999999999;19160000;281949
4525;0;"39--40";-7.5257;696.694;771.076;4225000;3275000;68;9;59;8;752.833;15.5257;56.139;117660000;173727
4526;0;"39--41";-7.6353;698.789;699.647;4275000;3275000;68;10;58;8;730.833;15.6353;32.044;78300000;356174
4527;0;"39--42";-8.448;710.38;658.425;4325000;3275000;68;10;58;8;706.167;16.448;-4.21299999999997;22680000;338884
4528;0;"39--43";-9.294;693.52;606.95;4375000;3275000;70;10;60;8;634.333;17.294;-59.187;74450000;322858
4529;0;"39--44";-9.6757;670.125;545.078;4425000;3275000;68;9;59;8.33333;539;18.00903;-131.125;1590000;227073
4530;0;"39--45";-9.835;663.712;535.634;4475000;3275000;66;10;56;9;535.333;18.835;-128.379;58700000;323027
4531;0;"39--46";-10.3515;635.586;564.403;4525000;3275000;64;8;56;9;551.4;19.3515;-84.186;72540000;216243
4532;0;"39--47";-10.1668;575.952;556.237;4575000;3275000;66;9;57;8.6;572.2;18.7668;-3.75199999999995;41930000;150247
4533;0;"39--48";-10.1488;546.186;536.99;4625000;3275000;66;9;57;8;582.5;18.1488;36.314;21550000;355649
4534;0;"39--49";-10.193;532.04;554.855;4675000;3275000;64;8;56;8;571.333;18.193;39.293;95460000;315538
4535;0;"39--50";-10.357;507.601;552.363;4725000;3275000;63;8;55;8;548;18.357;40.399;62250000;241723
4536;0;"39--51";-9.9741;472.769;533.9;4775000;3275000;63;8;55;8;536;17.9741;63.231;32630000;240539
4537;0;"39--52";-9.9393;460.05;526.371;4825000;3275000;63;8;55;8;527;17.9393;66.95;23710000;300524
4538;0;"39--53";-9.9937;461.522;517.446;4875000;3275000;61;7;54;8;524.167;17.9937;62.645;85750000;177191
4540;0;"39--55";-8.9128;462.339;532.45;4975000;3275000;60;7;53;8;508.333;16.9128;45.994;21130000;276795
4541;0;"39--56";-8.8451;459.088;523.56;5025000;3275000;60;7;53;8;506.5;16.8451;47.412;6740000;371282
4542;0;"39--57";-8.644;485.251;510.961;5075000;3275000;60;7;53;8;519;16.644;33.749;73250000;299164
4543;0;"39--58";-8.1402;529.343;527.941;5125000;3275000;61;7;54;7.16667;548.167;15.30687;18.8240000000001;63500000;231786
4544;0;"39--59";-7.3467;558.204;536.542;5175000;3275000;64;7;57;7;570;14.3467;11.796;9340000;281487
4545;0;"39--60";-7.119;565.384;529.811;5225000;3275000;64;7;57;7;593.25;14.119;27.866;14650000;287904
4546;0;"39--61";-7.3623;570.792;538.451;5275000;3275000;65;7;58;7;617.667;14.3623;46.875;0;87463
4547;0;"39--62";-6.8624;605.624;572.332;5325000;3275000;62;8;54;7;644.8;13.8624;39.1759999999999;22800000;231186
4548;0;"39--63";-6.7077;620.635;582.503;5375000;3275000;59;7;52;7;669.4;13.7077;48.765;39670000;237048
4549;0;"39--64";-6.6192;624.984;593.437;5425000;3275000;57;7;50;7;691.6;13.6192;66.616;0;335979
4550;0;"39--65";-6.5842;604.257;622.049;5475000;3275000;55;7;48;6.75;664.25;13.3342;59.9930000000001;0;316129
4551;0;"39--66";-6.3999;591.087;643.339;5525000;3275000;56;7;49;6;653.167;12.3999;62.08;0;365756
4552;0;"39--67";-5.4239;573.319;646.092;5575000;3275000;52;4;48;6;648.8;11.4239;75.481;0;365107
4553;0;"39--68";-5.4386;572.897;635.373;5625000;3275000;51;5;46;6;631.5;11.4386;58.603;0;337898
4554;0;"39--69";-5.2388;548.797;630.573;5675000;3275000;53;6;47;6;616.25;11.2388;67.453;0;411638
4555;0;"39--70";-5.0259;525.89;624.617;5725000;3275000;55;7;48;6;614.4;11.0259;88.51;0;268740
4557;0;"39--72";-3.4137;499.35;575.978;5825000;3275000;50;5;45;6;610.5;9.4137;111.15;127580000;109304
4558;0;"39--73";-3.265;500.242;581.943;5875000;3275000;48;4;44;6.4;602.2;9.665;101.958;231680000;251107
4559;0;"39--74";-2.9609;497.634;610.965;5925000;3275000;46;3;43;7;590.8;9.9609;93.1659999999999;478510000;312593
4560;0;"39--75";-1.7848;496.376;581.758;5975000;3275000;47;4;43;6.8;571.2;8.5848;74.8240000000001;94230000;164896
4561;0;"39--76";-1.6873;498.996;572.138;6025000;3275000;49;5;44;6.5;530.5;8.1873;31.504;100180000;287658
4562;0;"39--77";-1.8019;514.967;561.36;6075000;3275000;47;6;41;7;520.75;8.8019;5.78300000000002;0;300314
4615;0;"40--15";-8.2006;1069.54;1384.08;2975000;3325000;22;2;20;9;1842;17.2006;772.46;17690000;0
4616;0;"40--16";-8.7987;1111.77;1235.84;3025000;3325000;22;2;20;9;1569.17;17.7987;457.4;3050000;37077
4617;0;"40--17";-9.4216;1150.36;1101.76;3075000;3325000;20;2;18;9.5;1230.75;18.9216;80.3900000000001;0;9369
4621;0;"40--21";-10.1019;1159.79;889.724;3275000;3325000;25;3;22;9;1089.5;19.1019;-70.29;0;21345
4622;0;"40--22";-10.0299;1128.38;1005.36;3325000;3325000;29;5;24;9.2;1086;19.2299;-42.3800000000001;2600000;54779
4624;0;"40--24";-11.0058;1002.98;1160.56;3425000;3325000;33;5;28;8.33333;1201;19.33913;198.02;4200000;280670
4625;0;"40--25";-10.6168;957.134;728.988;3475000;3325000;34;5;29;9;834;19.6168;-123.134;1650000;220181
4626;0;"40--26";-10.4706;933.438;676.996;3525000;3325000;31;4;27;9;703.167;19.4706;-230.271;7520000;330535
4627;0;"40--27";-10.0721;852.339;639.053;3575000;3325000;31;4;27;9;650.2;19.0721;-202.139;12250000;223515
4628;0;"40--28";-8.6645;783.884;571.492;3625000;3325000;31;2;29;9;618.6;17.6645;-165.284;46220000;283226
4629;0;"40--29";-8.0392;757.951;584.735;3675000;3325000;36;3;33;9;617.5;17.0392;-140.451;29190000;295919
4630;0;"40--30";-7.7247;732.491;628.773;3725000;3325000;37;2;35;9;618;16.7247;-114.491;32050000;232827
4631;0;"40--31";-8.4792;619.778;607.509;3775000;3325000;39;2;37;9;599.833;17.4792;-19.9450000000001;15720000;52794
4635;0;"40--35";-7.5429;595.202;773.979;3975000;3325000;55;3;52;9;782.333;16.5429;187.131;262550000;175791
4636;0;"40--36";-7.6232;613.696;787.271;4025000;3325000;58;3;55;9;780.333;16.6232;166.637;811310000;296858
4637;0;"40--37";-7.6939;621.658;787.257;4075000;3325000;58;3;55;8.83333;793.333;16.52723;171.675;79930000;277544
4638;0;"40--38";-7.9849;642.832;781.645;4125000;3325000;57;3;54;8.16667;765;16.15157;122.168;54680000;397693
4639;0;"40--39";-8.2624;658.066;787.658;4175000;3325000;58;4;54;8;742;16.2624;83.934;100250000;418911
4640;0;"40--40";-8.842;680.053;754.866;4225000;3325000;60;7;53;8;715.167;16.842;35.114;12730000;291327
4641;0;"40--41";-9.0685;688.302;720.616;4275000;3325000;64;8;56;8;694.333;17.0685;6.03099999999995;10690000;168776
4642;0;"40--42";-9.6024;696.724;695.745;4325000;3325000;63;7;56;8;702.833;17.6024;6.10899999999992;7340000;168751
4643;0;"40--43";-10.256;703.912;621.498;4375000;3325000;67;8;59;8;644.667;18.256;-59.245;60980000;285627
4644;0;"40--44";-10.7373;688.756;568.136;4425000;3325000;66;9;57;8;577;18.7373;-111.756;10230000;318998
4645;0;"40--45";-10.9224;680.363;562.846;4475000;3325000;65;9;56;8.16667;568.333;19.08907;-112.03;15950000;304107
4646;0;"40--46";-11.3528;651.921;571.033;4525000;3325000;61;7;54;8.5;569.167;19.8528;-82.754;100900000;221608
4647;0;"40--47";-11.5144;619.048;560.375;4575000;3325000;64;8;56;8;583;19.5144;-36.048;92990000;204669
4648;0;"40--48";-11.5839;584.041;546.877;4625000;3325000;65;8;57;8;577.333;19.5839;-6.70800000000008;109410000;255011
4649;0;"40--49";-11.6215;569.519;561.969;4675000;3325000;64;8;56;8;566.167;19.6215;-3.35199999999998;99670000;137646
